AC REG,PERIODE,AIRCRAFT TYPE,SERVICE TYPE,ROUNDTRIPROUTE,FLIGHT ROUTE
PKGFS,SEP,AC738,DOM,CGK-MDC-CGK,CGK-MDC
PKGFV,SEP,AC738,DOM,CGK-MDC-CGK,CGK-MDC
PKGMC,SEP,AC738,DOM,CGK-MDC-CGK,CGK-MDC
PKGNA,SEP,AC738,DOM,CGK-MDC-CGK,CGK-MDC
PKGPM,SEP,AC32E,DOM,CGK-MDC-CGK,CGK-MDC
PKGNN,SEP,AC738,DOM,CGK-MDC-CGK,CGK-MDC
PKGNE,SEP,AC738,DOM,CGK-MDC-CGK,CGK-MDC
PKGFH,SEP,AC738,DOM,CGK-MDC-CGK,CGK-MDC
PKGNH,SEP,AC738,DOM,CGK-MDC-CGK,CGK-MDC
PKGNG,SEP,AC738,DOM,CGK-MDC-CGK,CGK-MDC
PKGFS,SEP,AC738,DOM,CGK-MDC-CGK,MDC-CGK
PKGFV,SEP,AC738,DOM,CGK-MDC-CGK,MDC-CGK
PKGMC,SEP,AC738,DOM,CGK-MDC-CGK,MDC-CGK
PKGNA,SEP,AC738,DOM,CGK-MDC-CGK,MDC-CGK
PKGPM,SEP,AC32E,DOM,CGK-MDC-CGK,MDC-CGK
PKGNN,SEP,AC738,DOM,CGK-MDC-CGK,MDC-CGK
PKGFH,SEP,AC738,DOM,CGK-MDC-CGK,MDC-CGK
PKGNH,SEP,AC738,DOM,CGK-MDC-CGK,MDC-CGK
PKGNG,SEP,AC738,DOM,CGK-MDC-CGK,MDC-CGK
PKGFS,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,CGK-UPG-PLW
PKGFJ,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,CGK-UPG-PLW
PKGNN,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,CGK-UPG-PLW
PKGNH,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,CGK-UPG-PLW
PKGNA,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,CGK-UPG-PLW
PKGMY,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,CGK-UPG-PLW
PKGUA,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,CGK-UPG-PLW
PKGFV,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,CGK-UPG-PLW
PKGNG,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,CGK-UPG-PLW
PKGFH,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,CGK-UPG-PLW
PKGNQ,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,CGK-UPG-PLW
PKGFS,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,PLW-UPG-CGK
PKGFJ,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,PLW-UPG-CGK
PKGNN,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,PLW-UPG-CGK
PKGNH,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,PLW-UPG-CGK
PKGNA,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,PLW-UPG-CGK
PKGMY,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,PLW-UPG-CGK
PKGUA,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,PLW-UPG-CGK
PKGFV,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,PLW-UPG-CGK
PKGNG,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,PLW-UPG-CGK
PKGFH,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,PLW-UPG-CGK
PKGNQ,SEP,AC738,DOM,CGK-UPG-PLW-UPG-CGK,PLW-UPG-CGK
PKGMA,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGMV,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGNG,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFX,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGMX,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGUA,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGMI,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFS,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGMF,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGNA,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGMD,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFJ,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGPT,SEP,AC330,DOM,CGK-UPG-CGK,CGK-UPG
PKGFF,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFU,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFV,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGMP,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGUC,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGNQ,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFG,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGNN,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGMD,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGMY,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGMA,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGNQ,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGNA,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGUC,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGNF,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGMF,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGUA,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGMC,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGFS,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGFW,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGNR,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGMW,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGFX,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGMP,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGFQ,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGFU,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGFJ,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGNN,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGMV,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGPT,SEP,AC330,DOM,CGK-UPG-CGK,UPG-CGK
PKGFR,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGFS,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGMU,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGMV,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGFQ,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGMP,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGNG,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGFH,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGFP,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGNF,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGNN,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGMY,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGFX,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGFM,SEP,AC738,DOM,CGK-PLW-CGK,CGK-PLW
PKGNQ,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGMU,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGMV,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGFQ,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGMP,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGNG,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGFH,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGFP,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGNF,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGNN,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGMY,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGFX,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGFM,SEP,AC738,DOM,CGK-PLW-CGK,PLW-CGK
PKGNH,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFW,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGMU,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGMC,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFM,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFR,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGNF,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFQ,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFP,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGNE,SEP,AC738,DOM,CGK-UPG-CGK,CGK-UPG
PKGFG,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGNH,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGMU,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGFM,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGNG,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGFP,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGNE,SEP,AC738,DOM,CGK-UPG-CGK,UPG-CGK
PKGMA,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,CGK-UPG-GTO
PKGMY,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,CGK-UPG-GTO
PKGMF,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,CGK-UPG-GTO
PKGNE,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,CGK-UPG-GTO
PKGFQ,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,CGK-UPG-GTO
PKGMI,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,CGK-UPG-GTO
PKGNN,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,CGK-UPG-GTO
PKGFH,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,CGK-UPG-GTO
PKGUC,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,CGK-UPG-GTO
PKGFD,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,CGK-UPG-GTO
PKGMA,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,GTO-UPG-CGK
PKGMY,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,GTO-UPG-CGK
PKGMF,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,GTO-UPG-CGK
PKGNE,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,GTO-UPG-CGK
PKGFQ,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,GTO-UPG-CGK
PKGMI,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,GTO-UPG-CGK
PKGNN,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,GTO-UPG-CGK
PKGFH,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,GTO-UPG-CGK
PKGUC,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,GTO-UPG-CGK
PKGFD,SEP,AC738,DOM,CGK-UPG-GTO-UPG-CGK,GTO-UPG-CGK
PKGNN,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGFD,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGFW,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGNE,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGFH,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGNG,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGMC,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGMY,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGMU,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGFR,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGNA,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGNC,SEP,AC738,DOM,CGK-GTO-CGK,CGK-GTO
PKGNN,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGFD,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGFW,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGNE,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGFH,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGNG,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGMC,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGMY,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGMU,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGFR,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGNA,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGNC,SEP,AC738,DOM,CGK-GTO-CGK,GTO-CGK
PKGNC,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGMD,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGFI,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGMW,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGFR,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGFU,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGFJ,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGNQ,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGMA,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGMI,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGFP,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGNE,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGFG,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGMF,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGFW,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGNN,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGFF,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGNH,SEP,AC738,DOM,CGK-TTE-CGK,CGK-TTE
PKGNC,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGMD,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGFI,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGMW,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGFR,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGFU,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGFJ,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGNQ,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGMA,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGMI,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGFP,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGNE,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGFG,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGMF,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGFW,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGNN,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGFF,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGNH,SEP,AC738,DOM,CGK-TTE-CGK,TTE-CGK
PKGNH,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGFH,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGNG,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGFQ,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGMF,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGFD,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGFW,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGMY,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGMU,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGMI,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGMC,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGNN,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGFS,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGFR,SEP,AC738,DOM,CGK-DJJ-CGK,CGK-DJJ
PKGMY,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGFJ,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGFU,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGMF,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGMC,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGNE,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGFP,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGFR,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGNQ,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGFM,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGMA,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGNA,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGFH,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGMP,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGFS,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGMU,SEP,AC738,DOM,CGK-DJJ-CGK,DJJ-CGK
PKGFG,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGNA,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGMC,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGFH,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGFR,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGNH,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGMI,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGMD,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGNR,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGMP,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGNN,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGMA,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGMY,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGMF,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGMX,SEP,AC738,DOM,CGK-SOQ-CGK,CGK-SOQ
PKGFG,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGNA,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGMC,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGFH,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGFR,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGNH,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGMI,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGMD,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGFD,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGMP,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGNN,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGNR,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGMA,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGMY,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGMF,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGMU,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGMX,SEP,AC738,DOM,CGK-SOQ-CGK,SOQ-CGK
PKGHA,SEP,AC334,INT,CGK-SYD-CGK,CGK-SYD
PKGHD,SEP,AC334,INT,CGK-SYD-CGK,CGK-SYD
PKGHC,SEP,AC334,INT,CGK-SYD-CGK,CGK-SYD
PKGPV,SEP,AC330,INT,CGK-SYD-CGK,CGK-SYD
PKGPU,SEP,AC330,INT,CGK-SYD-CGK,CGK-SYD
PKGPW,SEP,AC330,INT,CGK-SYD-CGK,CGK-SYD
PKGPY,SEP,AC330,INT,CGK-SYD-CGK,CGK-SYD
PKGPZ,SEP,AC334,INT,CGK-SYD-CGK,CGK-SYD
PKGPT,SEP,AC330,INT,CGK-SYD-CGK,CGK-SYD
PKGPU,SEP,AC330,INT,CGK-SYD-CGK,SYD-CGK
PKGHA,SEP,AC334,INT,CGK-SYD-CGK,SYD-CGK
PKGPY,SEP,AC330,INT,CGK-SYD-CGK,SYD-CGK
PKGHC,SEP,AC334,INT,CGK-SYD-CGK,SYD-CGK
PKGPZ,SEP,AC334,INT,CGK-SYD-CGK,SYD-CGK
PKGHD,SEP,AC334,INT,CGK-SYD-CGK,SYD-CGK
PKGPV,SEP,AC330,INT,CGK-SYD-CGK,SYD-CGK
PKGPT,SEP,AC330,INT,CGK-SYD-CGK,SYD-CGK
PKGPW,SEP,AC330,INT,CGK-SYD-CGK,SYD-CGK
PKGHF,SEP,AC339,INT,DPS-SYD-DPS,DPS-SYD
PKGPZ,SEP,AC334,INT,DPS-SYD-DPS,DPS-SYD
PKGHA,SEP,AC334,INT,DPS-SYD-DPS,DPS-SYD
PKGPU,SEP,AC330,INT,DPS-SYD-DPS,DPS-SYD
PKGHC,SEP,AC334,INT,DPS-SYD-DPS,DPS-SYD
PKGPW,SEP,AC330,INT,DPS-SYD-DPS,DPS-SYD
PKGHD,SEP,AC334,INT,DPS-SYD-DPS,DPS-SYD
PKGPY,SEP,AC330,INT,DPS-SYD-DPS,DPS-SYD
PKGPT,SEP,AC330,INT,DPS-SYD-DPS,DPS-SYD
PKGHD,SEP,AC334,INT,DPS-SYD-DPS,SYD-DPS
PKGHF,SEP,AC339,INT,DPS-SYD-DPS,SYD-DPS
PKGHE,SEP,AC339,INT,DPS-SYD-DPS,SYD-DPS
PKGHA,SEP,AC334,INT,DPS-SYD-DPS,SYD-DPS
PKGPZ,SEP,AC334,INT,DPS-SYD-DPS,SYD-DPS
PKGPY,SEP,AC330,INT,DPS-SYD-DPS,SYD-DPS
PKGPW,SEP,AC330,INT,DPS-SYD-DPS,SYD-DPS
PKGHC,SEP,AC334,INT,DPS-SYD-DPS,SYD-DPS
PKGPU,SEP,AC330,INT,DPS-SYD-DPS,SYD-DPS
PKGPT,SEP,AC330,INT,DPS-SYD-DPS,SYD-DPS
PKGMP,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGNQ,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGFV,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGNN,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGFD,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGMD,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGFX,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGMW,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGMF,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGNR,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGFP,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGFH,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGMM,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGFW,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGMX,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGFJ,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGMA,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGNH,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGNG,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGNE,SEP,AC738,INT,CGK-KUL-CGK,CGK-KUL
PKGMP,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGNQ,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGFV,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGNN,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGFD,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGMD,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGFX,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGMW,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGMF,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGNR,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGFP,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGFH,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGMM,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGFW,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGMX,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGFJ,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGMA,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGNH,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGNG,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGNE,SEP,AC738,INT,CGK-KUL-CGK,KUL-CGK
PKGMA,SEP,AC738,INT,CGK-SIN-CGK,CGK-SIN
PKGPU,SEP,AC330,INT,CGK-SIN-CGK,CGK-SIN
PKGIF,SEP,AC773,INT,CGK-SIN-CGK,CGK-SIN
PKGMD,SEP,AC738,INT,CGK-SIN-CGK,CGK-SIN
